time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 4099, 4.362527, 0, 105, 1, 2, 6
5, 3413, 5.352183, 0, 619, 1, 2, 5
10, 4579, 3.855864, 0, 53, 1, 2, 5
15, 4667, 3.784444, 0, 58, 1, 2, 5
20, 4545, 3.870847, 0, 87, 1, 2, 5
25, 4469, 3.965093, 0, 62, 1, 2, 5
30, 3720, 4.877957, 0, 107, 1, 2, 6
35, 4232, 4.211248, 0, 72, 1, 2, 5
40, 4485, 3.948272, 0, 70, 1, 2, 5
45, 4010, 4.473566, 0, 144, 1, 2, 5
50, 3733, 4.847040, 0, 110, 2, 2, 6
55, 3440, 5.251163, 0, 108, 2, 3, 7
