time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 5989, 2.843880, 0, 1149, 1, 1, 2
5, 4633, 3.835744, 0, 1083, 1, 1, 2
10, 8566, 1.849638, 0, 90, 1, 1, 2
15, 7442, 2.199409, 0, 295, 1, 1, 2
20, 5072, 2.967666, 0, 381, 1, 2, 2
25, 2501, 7.933627, 0, 1559, 2, 3, 5
30, 4670, 4.111563, 0, 1047, 1, 1, 2
35, 1916, 9.909708, 0, 1786, 2, 3, 5
40, 4108, 4.371714, 0, 864, 1, 2, 3
45, 4620, 3.810390, 0, 419, 1, 2, 3
50, 1416, 5.620763, 1, 424, 2, 3, 5
55, 3279, 9.024703, 0, 2902, 2, 3, 4
60, 28, 2.214286, 1, 7, 1, 2, 3
