time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 4329, 4.129822, 0, 1043, 1, 2, 2
5, 4281, 4.211166, 0, 1167, 1, 1, 2
10, 8035, 2.001369, 0, 182, 1, 1, 2
15, 3640, 5.023352, 0, 1425, 1, 1, 2
20, 6698, 2.483876, 0, 178, 1, 2, 2
25, 7579, 2.145006, 0, 174, 1, 1, 2
30, 4597, 3.884272, 0, 1057, 1, 2, 2
35, 4773, 3.658915, 0, 443, 1, 2, 3
40, 4835, 3.503206, 0, 499, 1, 2, 3
45, 5268, 3.464692, 0, 320, 1, 2, 3
50, 3224, 5.673387, 1, 767, 2, 3, 4
55, 777, 23.929215, 0, 2615, 2, 3, 5
