time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 3744, 4.496261, 0, 993, 1, 2, 3
5, 4704, 3.860757, 0, 1056, 1, 2, 3
10, 4376, 4.252057, 0, 1239, 1, 1, 2
15, 7320, 2.222268, 0, 208, 1, 2, 2
20, 5941, 2.866184, 0, 249, 1, 2, 3
25, 3677, 4.930378, 0, 348, 2, 3, 4
30, 2536, 6.899054, 1, 1132, 2, 3, 5
35, 2886, 6.834026, 1, 748, 2, 3, 5
40, 3513, 4.870196, 0, 585, 2, 2, 4
45, 3539, 5.458039, 0, 1990, 1, 2, 3
50, 3918, 4.607198, 0, 1906, 1, 1, 2
55, 4159, 4.240923, 0, 504, 1, 2, 3
