time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 3477, 5.239862, 1, 131, 2, 3, 7
5, 3504, 5.179795, 1, 87, 2, 3, 7
10, 3865, 4.657439, 1, 36, 2, 3, 6
15, 3724, 4.850430, 1, 36, 2, 3, 7
20, 3868, 4.652017, 1, 108, 2, 3, 6
25, 4032, 4.421627, 1, 27, 1, 3, 7
30, 3701, 4.885977, 1, 31, 2, 3, 7
35, 3888, 4.622685, 1, 34, 2, 3, 7
40, 3444, 5.286295, 1, 81, 2, 3, 7
45, 3389, 5.378873, 1, 62, 2, 3, 8
50, 3768, 4.789544, 1, 29, 2, 3, 7
55, 3651, 4.957820, 1, 112, 2, 3, 7
60, 2, 4.000000, 3, 5, 3, 4, 5
