time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 9633, 1.500156, 0, 34, 1, 1, 2
5, 10378, 1.346213, 0, 29, 1, 1, 2
10, 10198, 1.380271, 1, 31, 1, 1, 2
15, 9801, 1.458933, 0, 356, 1, 1, 2
20, 9777, 1.466605, 1, 342, 1, 1, 2
25, 10467, 1.327314, 1, 32, 1, 1, 2
30, 10447, 1.333971, 1, 37, 1, 1, 2
35, 9942, 1.346309, 1, 32, 1, 1, 2
40, 8413, 1.854867, 1, 382, 1, 1, 2
45, 9739, 1.482493, 0, 34, 1, 1, 2
50, 10362, 1.351477, 1, 42, 1, 1, 2
55, 10450, 1.329091, 1, 35, 1, 1, 2
60, 5, 1.400000, 1, 2, 1, 1, 2
