time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 7650, 2.103399, 0, 19, 2, 2, 2
5, 7618, 2.111972, 0, 21, 2, 2, 2
10, 7572, 2.134046, 0, 21, 2, 2, 2
15, 7568, 2.133853, 0, 28, 2, 2, 2
20, 7240, 2.247376, 0, 285, 2, 2, 2
25, 7639, 2.103809, 0, 26, 2, 2, 2
30, 7518, 2.146848, 0, 25, 2, 2, 2
35, 5313, 3.250518, 0, 798, 2, 2, 3
40, 5991, 2.830913, 0, 74, 2, 3, 3
45, 5955, 2.853401, 0, 60, 2, 3, 3
50, 6179, 2.724227, 0, 60, 2, 2, 3
55, 6155, 2.732575, 0, 77, 2, 2, 3
60, 14, 2.785714, 2, 4, 2, 2, 4
