time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 6563, 2.541064, 0, 286, 2, 2, 3
5, 7691, 2.087245, 0, 17, 2, 2, 2
10, 7748, 2.070599, 0, 14, 2, 2, 2
15, 7706, 2.078640, 0, 17, 2, 2, 2
20, 7736, 2.077172, 0, 18, 2, 2, 2
25, 7651, 2.095282, 0, 17, 2, 2, 2
30, 7664, 2.097469, 0, 23, 2, 2, 2
35, 7112, 2.303431, 0, 22, 2, 2, 3
40, 7535, 2.142004, 0, 36, 2, 2, 2
45, 7605, 2.116239, 0, 22, 2, 2, 2
50, 7665, 2.093933, 0, 20, 2, 2, 2
55, 7439, 2.168437, 0, 182, 2, 2, 2
