time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 7957, 1.992585, 0, 165, 1, 2, 2
5, 10164, 1.442444, 0, 20, 1, 1, 2
10, 10045, 1.466103, 0, 63, 1, 1, 2
15, 10429, 1.385559, 0, 17, 1, 1, 2
20, 10515, 1.375939, 0, 16, 1, 1, 2
25, 10277, 1.418215, 0, 8, 1, 1, 2
30, 10069, 1.460920, 0, 25, 1, 1, 2
35, 10063, 1.455729, 0, 69, 1, 1, 2
40, 9863, 1.505931, 0, 14, 1, 1, 2
45, 10163, 1.434025, 0, 46, 1, 1, 2
50, 9990, 1.484284, 0, 9, 1, 1, 2
55, 10154, 1.446917, 0, 8, 1, 1, 2
60, 8, 1.500000, 1, 2, 1, 1, 2
