time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 7508, 2.151172, 0, 25, 2, 2, 2
5, 7487, 2.157607, 0, 27, 2, 2, 2
10, 7472, 2.164481, 0, 24, 2, 2, 2
15, 7602, 2.119179, 0, 29, 2, 2, 2
20, 7490, 2.156075, 0, 28, 2, 2, 2
25, 7509, 2.153283, 0, 31, 2, 2, 2
30, 7192, 2.273776, 0, 261, 2, 2, 2
35, 7508, 2.152770, 0, 34, 2, 2, 2
40, 6950, 2.368345, 0, 113, 2, 2, 3
45, 7270, 2.241678, 0, 52, 2, 2, 2
50, 7434, 2.181060, 0, 37, 2, 2, 2
55, 7105, 2.283322, 0, 176, 2, 2, 2
60, 5, 2.200000, 2, 3, 2, 2, 2
