time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 3584, 5.061663, 1, 1000, 1, 2, 4
5, 5074, 3.311983, 1, 996, 1, 2, 3
10, 3206, 5.120399, 1, 1002, 1, 2, 4
15, 2987, 7.070305, 1, 1337, 1, 2, 4
20, 4968, 3.471216, 1, 959, 1, 2, 3
25, 4491, 3.495213, 1, 989, 1, 2, 3
30, 3137, 6.563915, 0, 1003, 1, 2, 3
35, 3857, 4.767436, 0, 1032, 1, 2, 4
40, 4350, 3.992414, 1, 539, 1, 2, 4
45, 4207, 4.196577, 0, 1000, 1, 2, 4
50, 3941, 4.630804, 1, 998, 1, 2, 4
55, 4494, 4.018914, 0, 1003, 1, 2, 4
60, 12, 2.416667, 1, 6, 1, 2, 3
