time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 9188, 1.662603, 0, 13, 1, 2, 2
5, 10495, 1.381991, 0, 8, 1, 1, 2
10, 10363, 1.405481, 0, 111, 1, 1, 2
15, 10405, 1.393849, 0, 11, 1, 1, 2
20, 10200, 1.432157, 0, 87, 1, 1, 2
25, 10255, 1.427791, 0, 9, 1, 1, 2
30, 10038, 1.464734, 0, 22, 1, 1, 2
35, 9908, 1.486476, 0, 62, 1, 1, 2
40, 10162, 1.441153, 0, 86, 1, 1, 2
45, 10321, 1.419921, 0, 40, 1, 1, 2
50, 10377, 1.398767, 0, 8, 1, 1, 2
55, 10256, 1.421802, 0, 85, 1, 1, 2
60, 2, 1.500000, 1, 2, 1, 1, 2
