time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10043, 1.467888, 0, 14, 1, 1, 2
5, 10426, 1.395358, 0, 14, 1, 1, 2
10, 9937, 1.492000, 0, 149, 1, 1, 2
15, 10446, 1.397568, 0, 8, 1, 1, 2
20, 10506, 1.380164, 0, 12, 1, 1, 2
25, 10013, 1.464896, 0, 157, 1, 1, 2
30, 10098, 1.456328, 0, 60, 1, 1, 2
35, 9863, 1.503903, 0, 86, 1, 1, 2
40, 10314, 1.412449, 0, 30, 1, 1, 2
45, 10460, 1.385182, 0, 48, 1, 1, 2
50, 10056, 1.456146, 0, 100, 1, 1, 2
55, 10114, 1.452640, 0, 9, 1, 1, 2
60, 1, 2.000000, 2, 2, 2, 2, 2
