time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10467, 1.385115, 0, 7, 1, 1, 2
5, 10293, 1.416594, 0, 13, 1, 1, 2
10, 10373, 1.398438, 0, 10, 1, 1, 2
15, 10241, 1.419588, 0, 16, 1, 1, 2
20, 10395, 1.394613, 0, 19, 1, 1, 2
25, 10397, 1.391651, 0, 10, 1, 1, 2
30, 10169, 1.439178, 0, 58, 1, 1, 2
35, 10549, 1.366196, 0, 8, 1, 1, 2
40, 10309, 1.407411, 0, 14, 1, 1, 2
45, 9925, 1.480202, 0, 52, 1, 1, 2
50, 10219, 1.429396, 0, 7, 1, 1, 2
55, 10309, 1.417596, 0, 11, 1, 1, 2
60, 2, 1.000000, 1, 1, 1, 1, 1
