time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10417, 1.398099, 0, 80, 1, 1, 2
5, 10502, 1.381070, 0, 12, 1, 1, 2
10, 10392, 1.399346, 0, 112, 1, 1, 2
15, 10484, 1.380580, 0, 8, 1, 1, 2
20, 10163, 1.441307, 0, 159, 1, 1, 2
25, 9434, 1.598686, 0, 13, 1, 1, 2
30, 9920, 1.494758, 0, 106, 1, 1, 2
35, 10123, 1.451250, 0, 111, 1, 1, 2
40, 10409, 1.393410, 0, 10, 1, 1, 2
45, 10413, 1.394027, 0, 56, 1, 1, 2
50, 10480, 1.376431, 0, 8, 1, 1, 2
55, 10427, 1.395128, 0, 7, 1, 1, 2
