time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 7763, 2.057967, 0, 17, 1, 2, 3
5, 7965, 1.996108, 0, 9, 1, 1, 3
10, 8227, 1.921357, 0, 8, 1, 1, 3
15, 7919, 2.008839, 0, 11, 1, 1, 3
20, 7600, 2.120526, 0, 28, 1, 2, 3
25, 7807, 2.049699, 0, 10, 1, 1, 3
30, 7752, 2.064757, 0, 21, 1, 1, 3
35, 7657, 2.094423, 0, 10, 1, 1, 3
40, 7662, 2.103498, 0, 13, 1, 1, 3
45, 7357, 2.204431, 0, 96, 1, 1, 3
50, 7009, 2.337851, 0, 11, 1, 2, 3
55, 7659, 2.098577, 0, 10, 1, 1, 3
60, 1, 3.000000, 3, 3, 3, 3, 3
