time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 9516, 1.574506, 0, 9, 1, 1, 2
5, 10084, 1.458647, 0, 9, 1, 1, 2
10, 9306, 1.619923, 0, 15, 1, 1, 2
15, 10103, 1.451351, 0, 14, 1, 1, 2
20, 9118, 1.672845, 0, 10, 1, 1, 2
25, 8864, 1.735898, 0, 11, 1, 1, 2
30, 9435, 1.589613, 0, 13, 1, 1, 2
35, 9290, 1.612594, 0, 168, 1, 1, 2
40, 8958, 1.709198, 0, 16, 1, 1, 2
45, 9531, 1.572028, 0, 9, 1, 1, 2
50, 9732, 1.530004, 0, 46, 1, 1, 2
55, 9949, 1.479445, 0, 9, 1, 1, 2
60, 2, 1.000000, 1, 1, 1, 1, 1
