time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10080, 1.458333, 0, 9, 1, 1, 2
5, 10337, 1.411435, 0, 12, 1, 1, 2
10, 10101, 1.453420, 0, 11, 1, 1, 2
15, 10110, 1.451731, 0, 7, 1, 1, 2
20, 9980, 1.484669, 0, 13, 1, 1, 2
25, 9934, 1.489934, 0, 8, 1, 1, 2
30, 9610, 1.551301, 0, 10, 1, 1, 2
35, 9615, 1.547478, 0, 58, 1, 1, 2
40, 9675, 1.536951, 0, 18, 1, 1, 2
45, 9465, 1.586371, 0, 10, 1, 1, 2
50, 9486, 1.579802, 0, 39, 1, 1, 2
55, 9880, 1.497065, 0, 9, 1, 1, 2
60, 3, 1.333333, 1, 2, 1, 1, 2
