time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 7585, 2.120369, 0, 11, 1, 2, 3
5, 7631, 2.099987, 0, 10, 1, 1, 3
10, 7826, 2.032584, 0, 17, 1, 1, 3
15, 7583, 2.115917, 0, 16, 1, 2, 3
20, 7721, 2.068514, 0, 11, 1, 1, 3
25, 7530, 2.137185, 0, 16, 1, 2, 3
30, 7493, 2.150274, 0, 10, 1, 2, 3
35, 7528, 2.140940, 0, 10, 1, 2, 3
40, 7459, 2.165706, 0, 14, 1, 1, 3
45, 7237, 2.240984, 0, 64, 1, 2, 3
50, 7742, 2.068329, 0, 9, 1, 1, 3
55, 6809, 2.408577, 0, 34, 1, 2, 3
