time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10332, 1.411440, 0, 11, 1, 1, 2
5, 10708, 1.344696, 0, 8, 1, 1, 2
10, 10602, 1.365403, 0, 11, 1, 1, 2
15, 10655, 1.346129, 0, 7, 1, 1, 2
20, 10727, 1.339610, 0, 13, 1, 1, 2
25, 10440, 1.387261, 0, 12, 1, 1, 2
30, 10468, 1.387276, 0, 63, 1, 1, 2
35, 10678, 1.343978, 0, 7, 1, 1, 2
40, 10470, 1.384432, 0, 11, 1, 1, 2
45, 10553, 1.366626, 0, 44, 1, 1, 2
50, 10830, 1.319483, 0, 8, 1, 1, 1
55, 10330, 1.407260, 0, 62, 1, 1, 2
60, 2, 1.500000, 1, 2, 1, 1, 2
