time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10353, 1.404424, 0, 142, 1, 1, 2
5, 10518, 1.375166, 0, 16, 1, 1, 2
10, 10462, 1.385968, 0, 33, 1, 1, 2
15, 10202, 1.437463, 0, 143, 1, 1, 2
20, 10468, 1.386798, 0, 7, 1, 1, 2
25, 10131, 1.452078, 0, 20, 1, 1, 2
30, 9977, 1.471083, 0, 119, 1, 1, 2
35, 10228, 1.432734, 0, 12, 1, 1, 2
40, 10096, 1.449386, 0, 16, 1, 1, 2
45, 9785, 1.526009, 0, 99, 1, 1, 2
50, 10381, 1.401310, 0, 7, 1, 1, 2
55, 10182, 1.445394, 0, 19, 1, 1, 2
