time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10588, 1.364375, 0, 7, 1, 1, 2
5, 10432, 1.388229, 0, 40, 1, 1, 2
10, 10430, 1.389166, 0, 9, 1, 1, 2
15, 10349, 1.405450, 0, 26, 1, 1, 2
20, 10437, 1.382581, 0, 7, 1, 1, 2
25, 10171, 1.431521, 0, 24, 1, 1, 2
30, 10172, 1.442981, 0, 9, 1, 1, 2
35, 10167, 1.442313, 0, 49, 1, 1, 2
40, 10189, 1.433016, 0, 31, 1, 1, 2
45, 9559, 1.569411, 0, 42, 1, 1, 2
50, 9534, 1.583910, 0, 8, 1, 1, 2
55, 9041, 1.700144, 0, 25, 1, 2, 2
60, 2, 1.000000, 1, 1, 1, 1, 1
