time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10149, 1.449404, 0, 153, 1, 1, 2
5, 10574, 1.367411, 0, 7, 1, 1, 2
10, 10382, 1.405510, 0, 12, 1, 1, 2
15, 10396, 1.391881, 0, 94, 1, 1, 2
20, 10440, 1.389559, 0, 7, 1, 1, 2
25, 10413, 1.389993, 0, 7, 1, 1, 2
30, 10384, 1.397727, 0, 54, 1, 1, 2
35, 10341, 1.405280, 0, 12, 1, 1, 2
40, 9274, 1.633707, 0, 62, 1, 1, 2
45, 10008, 1.474420, 0, 47, 1, 1, 2
50, 9981, 1.488628, 0, 10, 1, 1, 2
55, 10261, 1.417698, 0, 9, 1, 1, 2
60, 1, 5.000000, 5, 5, 5, 5, 5
