time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10573, 1.357704, 0, 99, 1, 1, 2
5, 10414, 1.393989, 0, 12, 1, 1, 2
10, 10646, 1.349333, 0, 25, 1, 1, 2
15, 9538, 1.574125, 0, 83, 1, 1, 2
20, 10135, 1.450025, 0, 10, 1, 1, 2
25, 9580, 1.565240, 0, 12, 1, 1, 2
30, 9709, 1.544649, 0, 10, 1, 1, 2
35, 9210, 1.647557, 0, 85, 1, 1, 2
40, 10053, 1.463842, 0, 9, 1, 1, 2
45, 9775, 1.516317, 0, 43, 1, 1, 2
50, 10294, 1.410822, 0, 41, 1, 1, 2
55, 10288, 1.410964, 0, 7, 1, 1, 2
60, 1, 2.000000, 2, 2, 2, 2, 2
