time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 8839, 1.748275, 0, 43, 1, 2, 2
5, 7274, 2.221199, 0, 108, 1, 2, 2
10, 6575, 2.532624, 0, 41, 2, 2, 3
15, 9125, 1.676822, 0, 120, 1, 1, 2
20, 9373, 1.616665, 0, 25, 1, 1, 2
25, 9986, 1.479772, 0, 17, 1, 1, 2
30, 9292, 1.632587, 0, 102, 1, 1, 2
35, 9601, 1.560671, 0, 17, 1, 1, 2
40, 9772, 1.520569, 0, 105, 1, 1, 2
45, 9654, 1.550031, 0, 109, 1, 1, 2
50, 9688, 1.540256, 0, 13, 1, 1, 2
55, 9707, 1.532296, 0, 49, 1, 1, 2
60, 2, 1.500000, 1, 2, 1, 1, 2
