time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 5991, 2.852445, 0, 1003, 1, 1, 2
5, 7433, 2.194134, 0, 1002, 1, 1, 2
10, 6023, 2.834302, 1, 1041, 1, 1, 2
15, 6198, 2.771539, 0, 997, 1, 1, 2
20, 7100, 2.297324, 1, 1001, 1, 1, 2
25, 6109, 2.807825, 0, 1004, 1, 1, 2
30, 5496, 3.053493, 0, 1399, 1, 1, 2
35, 5503, 3.000909, 0, 1004, 1, 1, 2
40, 5818, 3.145755, 0, 1003, 1, 1, 2
45, 6303, 2.688085, 0, 996, 1, 1, 2
50, 6302, 2.738178, 0, 1003, 1, 1, 2
55, 5810, 2.885714, 0, 1007, 1, 1, 2
60, 4, 3.000000, 1, 5, 1, 3, 5
