time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1750, 11.225714, 1, 1003, 3, 5, 8
5, 3365, 5.485587, 1, 999, 2, 3, 4
10, 2131, 8.861098, 1, 1235, 2, 3, 4
15, 3760, 4.829255, 0, 1001, 2, 3, 4
20, 2795, 5.701610, 1, 1004, 2, 3, 4
25, 1425, 15.356491, 1, 1440, 3, 5, 8
30, 2398, 7.615096, 1, 880, 3, 5, 8
35, 2004, 8.923154, 1, 1002, 3, 5, 7
40, 1789, 11.460034, 1, 1183, 3, 4, 7
45, 2468, 7.646677, 1, 1198, 3, 4, 7
50, 2018, 8.835481, 1, 1008, 3, 5, 7
55, 2387, 8.257646, 1, 999, 3, 5, 7
60, 11, 9.909091, 4, 21, 6, 10, 13
