time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 2221, 8.377308, 1, 1010, 2, 4, 7
5, 3606, 5.139212, 0, 999, 1, 2, 3
10, 4112, 4.289640, 0, 1721, 1, 2, 3
15, 4521, 3.865738, 1, 1002, 1, 2, 3
20, 4252, 4.201552, 0, 1010, 1, 2, 3
25, 4706, 3.945601, 0, 1004, 1, 2, 3
30, 3109, 5.911225, 0, 1689, 1, 2, 3
35, 3958, 4.515664, 1, 997, 1, 2, 4
40, 2956, 5.961773, 1, 1039, 1, 3, 4
45, 1901, 10.473435, 1, 1023, 2, 4, 6
50, 2416, 7.488411, 1, 682, 2, 4, 7
55, 1320, 13.368182, 1, 976, 4, 7, 12
