time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 3816, 4.571017, 1, 1003, 1, 2, 4
5, 4323, 4.267870, 1, 997, 1, 2, 3
10, 4296, 4.160382, 1, 1000, 1, 2, 3
15, 5414, 3.180827, 1, 770, 1, 2, 3
20, 3696, 4.685877, 1, 1266, 1, 2, 4
25, 3078, 6.093567, 0, 1171, 1, 3, 5
30, 3981, 4.259985, 1, 1000, 1, 2, 4
35, 3699, 5.118951, 0, 1081, 1, 2, 4
40, 1752, 10.964612, 1, 1040, 2, 4, 8
45, 1672, 11.718301, 1, 1004, 2, 5, 9
50, 2249, 8.350378, 1, 1682, 2, 3, 5
55, 3881, 4.682298, 1, 1231, 1, 2, 3
60, 30, 2.933333, 1, 6, 1, 3, 4
