time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 4262, 4.457062, 1, 1003, 1, 2, 3
5, 5078, 3.439346, 1, 1046, 1, 1, 3
10, 6758, 2.416395, 0, 934, 1, 1, 2
15, 4744, 3.268971, 0, 1413, 1, 1, 2
20, 6538, 2.911288, 0, 1016, 1, 1, 2
25, 7523, 2.106606, 1, 81, 1, 1, 2
30, 6647, 2.356853, 0, 1013, 1, 1, 2
35, 6843, 2.457109, 0, 1001, 1, 1, 2
40, 3429, 5.526976, 0, 1400, 1, 1, 3
45, 4904, 3.473287, 1, 999, 1, 2, 3
50, 3731, 4.916376, 1, 998, 1, 2, 4
55, 5554, 3.052935, 1, 999, 1, 1, 3
60, 12, 2.583333, 1, 7, 1, 2, 4
