time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1824, 10.322368, 1, 1005, 3, 5, 7
5, 3482, 5.380816, 1, 999, 2, 3, 4
10, 3731, 4.893862, 1, 1382, 2, 3, 4
15, 3674, 4.860642, 1, 997, 2, 3, 3
20, 4777, 3.732468, 1, 1001, 2, 3, 4
25, 3506, 4.452082, 1, 1001, 2, 3, 4
30, 3881, 5.299923, 0, 997, 2, 3, 3
35, 4050, 4.445185, 0, 1022, 2, 3, 3
40, 3978, 4.503771, 1, 1001, 2, 3, 4
45, 3403, 5.337643, 0, 1143, 2, 3, 4
50, 2702, 6.981125, 1, 1286, 2, 3, 3
55, 4372, 4.071821, 1, 994, 2, 3, 4
60, 28, 3.464286, 1, 5, 3, 4, 4
