time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1695, 10.963422, 1, 1005, 2, 5, 9
5, 1777, 10.886888, 1, 1000, 2, 5, 10
10, 2179, 8.152363, 1, 1007, 2, 5, 8
15, 2357, 7.938481, 1, 1014, 2, 4, 7
20, 2179, 9.384580, 1, 1014, 2, 4, 7
25, 2648, 6.765861, 1, 1001, 2, 4, 7
30, 2114, 8.954115, 1, 1011, 2, 4, 8
35, 1857, 10.261712, 1, 1009, 2, 5, 9
40, 2021, 8.827808, 1, 1136, 2, 4, 7
45, 2765, 7.391682, 1, 1026, 1, 4, 7
50, 2765, 6.698373, 1, 1058, 1, 4, 7
55, 2907, 6.343997, 1, 1000, 1, 4, 7
60, 5, 6.600000, 1, 15, 2, 5, 11
