time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1902, 9.963197, 1, 1005, 3, 6, 13
5, 1746, 10.930699, 1, 133, 3, 8, 15
10, 1134, 16.922399, 1, 1044, 5, 11, 21
15, 1537, 12.644112, 1, 1011, 3, 8, 17
20, 1972, 9.622211, 1, 1010, 3, 6, 12
25, 2662, 6.985725, 1, 87, 2, 5, 10
30, 2962, 6.186698, 1, 1007, 2, 4, 7
35, 3282, 5.598720, 1, 1009, 1, 3, 7
40, 3486, 5.207975, 1, 990, 2, 3, 7
45, 3856, 4.646525, 1, 38, 1, 3, 7
50, 3462, 5.242345, 1, 1005, 1, 3, 7
55, 3090, 5.928479, 0, 1009, 1, 3, 7
60, 2, 4.500000, 1, 8, 1, 4, 8
