time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1955, 9.712532, 1, 88, 3, 6, 13
5, 2115, 8.951300, 1, 127, 3, 6, 12
10, 3274, 5.598656, 1, 42, 2, 4, 8
15, 3370, 5.401187, 1, 57, 2, 4, 8
20, 3582, 5.055835, 1, 63, 2, 3, 7
25, 3262, 5.621091, 1, 55, 2, 4, 8
30, 3561, 5.088458, 1, 33, 2, 3, 8
35, 3667, 4.920916, 1, 45, 2, 3, 7
40, 3551, 5.117713, 1, 37, 2, 3, 8
45, 3518, 5.151222, 1, 33, 2, 3, 8
50, 2972, 6.216353, 1, 77, 2, 4, 9
55, 3340, 5.454790, 1, 74, 2, 4, 8
60, 5, 7.400000, 1, 18, 1, 3, 15
