time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1734, 11.032872, 1, 109, 4, 8, 15
5, 1424, 13.473315, 1, 136, 4, 10, 19
10, 1371, 14.064187, 2, 138, 4, 10, 20
15, 1395, 13.801434, 1, 114, 4, 10, 20
20, 2232, 8.429211, 1, 92, 3, 6, 11
25, 2100, 9.040476, 1, 104, 3, 6, 12
30, 2040, 9.256373, 1, 115, 3, 6, 12
35, 2120, 8.924057, 1, 112, 3, 6, 12
40, 1957, 9.688809, 1, 133, 3, 6, 13
45, 2706, 6.887657, 1, 94, 2, 5, 9
50, 2726, 6.826853, 1, 59, 2, 5, 9
55, 2929, 6.318539, 1, 82, 2, 4, 9
60, 7, 5.285714, 2, 13, 2, 3, 9
