time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10510, 1.375928, 0, 8, 1, 1, 2
5, 10501, 1.374060, 0, 11, 1, 1, 2
10, 10641, 1.345644, 0, 14, 1, 1, 2
15, 10489, 1.379350, 0, 8, 1, 1, 2
20, 10444, 1.388070, 0, 7, 1, 1, 2
25, 10196, 1.428992, 0, 19, 1, 1, 2
30, 9906, 1.488088, 0, 49, 1, 1, 2
35, 9921, 1.494204, 0, 10, 1, 1, 2
40, 9952, 1.484928, 0, 10, 1, 1, 2
45, 10186, 1.435794, 0, 45, 1, 1, 2
50, 9879, 1.499747, 0, 13, 1, 1, 2
55, 10104, 1.450218, 0, 10, 1, 1, 2
60, 3, 1.000000, 0, 2, 0, 1, 2
