time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 8990, 1.701112, 0, 22, 1, 1, 2
5, 9182, 1.663690, 0, 9, 1, 1, 2
10, 8935, 1.717963, 0, 12, 1, 1, 2
15, 8726, 1.768852, 0, 19, 1, 1, 2
20, 8559, 1.819605, 0, 9, 1, 1, 2
25, 8949, 1.721310, 0, 15, 1, 1, 2
30, 8846, 1.745648, 0, 9, 1, 1, 2
35, 8690, 1.777215, 0, 63, 1, 1, 2
40, 8951, 1.720702, 0, 8, 1, 1, 2
45, 8622, 1.810137, 0, 11, 1, 1, 2
50, 9019, 1.710722, 0, 9, 1, 1, 2
55, 8846, 1.746326, 0, 43, 1, 1, 2
