time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 7391, 2.189014, 0, 12, 1, 2, 3
5, 8070, 1.963941, 0, 10, 1, 1, 3
10, 8119, 1.943466, 0, 16, 1, 1, 3
15, 8031, 1.975470, 0, 11, 1, 1, 3
20, 7919, 2.012123, 0, 17, 1, 1, 3
25, 7926, 2.012364, 0, 10, 1, 1, 3
30, 7637, 2.100039, 0, 18, 1, 1, 3
35, 7805, 2.050737, 0, 12, 1, 1, 3
40, 7693, 2.088002, 0, 13, 1, 1, 3
45, 7267, 2.221549, 0, 66, 1, 2, 3
50, 7688, 2.085848, 0, 11, 1, 1, 3
55, 7737, 2.071862, 0, 10, 1, 1, 3
60, 2, 3.000000, 1, 5, 1, 3, 5
