time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10271, 1.433648, 0, 7, 1, 1, 2
5, 10110, 1.457468, 0, 13, 1, 1, 2
10, 10145, 1.447807, 0, 9, 1, 1, 2
15, 10356, 1.409618, 0, 15, 1, 1, 2
20, 10355, 1.397779, 0, 17, 1, 1, 2
25, 8827, 1.753937, 0, 31, 1, 2, 2
30, 9878, 1.505669, 0, 11, 1, 1, 2
35, 9275, 1.636658, 0, 63, 1, 1, 2
40, 10176, 1.442020, 0, 7, 1, 1, 2
45, 9319, 1.623028, 0, 9, 1, 1, 2
50, 8884, 1.739419, 0, 46, 1, 2, 2
55, 10116, 1.454033, 0, 7, 1, 1, 2
60, 1, 1.000000, 1, 1, 1, 1, 1
