time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 10649, 1.352615, 0, 9, 1, 1, 2
5, 10536, 1.367407, 0, 12, 1, 1, 2
10, 10667, 1.346770, 0, 13, 1, 1, 2
15, 9515, 1.583920, 0, 12, 1, 1, 2
20, 10479, 1.379712, 0, 20, 1, 1, 2
25, 10517, 1.373966, 0, 7, 1, 1, 2
30, 10332, 1.406310, 0, 52, 1, 1, 2
35, 10526, 1.367186, 0, 11, 1, 1, 2
40, 10649, 1.353273, 0, 9, 1, 1, 2
45, 10483, 1.378708, 0, 42, 1, 1, 2
50, 10212, 1.430670, 0, 14, 1, 1, 2
55, 10341, 1.409825, 0, 9, 1, 1, 2
60, 1, 2.000000, 2, 2, 2, 2, 2
