time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 3596, 5.036429, 1, 927, 2, 3, 7
5, 3641, 4.984894, 1, 1004, 2, 3, 6
10, 3509, 5.169279, 1, 989, 2, 3, 6
15, 3270, 5.406422, 1, 1002, 2, 3, 6
20, 3316, 5.686369, 1, 1000, 1, 2, 6
25, 3801, 4.570639, 1, 961, 1, 2, 6
30, 3951, 4.692483, 1, 1048, 1, 2, 6
35, 3552, 5.097973, 1, 1001, 1, 2, 6
40, 3730, 4.828686, 1, 1006, 2, 3, 6
45, 3750, 4.801600, 1, 1004, 1, 2, 6
50, 3840, 4.657031, 1, 43, 2, 3, 7
55, 2896, 6.408840, 1, 1004, 2, 3, 7
60, 5, 3.600000, 2, 8, 2, 2, 6
