time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1369, 14.074507, 2, 1002, 4, 8, 18
5, 1479, 12.943881, 1, 1010, 4, 8, 18
10, 1423, 13.517920, 2, 146, 4, 9, 19
15, 1384, 13.955925, 1, 985, 4, 8, 18
20, 1484, 12.950809, 2, 116, 4, 8, 18
25, 1403, 13.711333, 2, 123, 4, 8, 19
30, 1413, 13.614296, 2, 665, 4, 8, 18
35, 1371, 14.095551, 2, 982, 4, 9, 19
40, 1334, 14.416792, 2, 948, 4, 8, 18
45, 1306, 14.788668, 2, 1014, 4, 9, 20
50, 1158, 16.707254, 2, 176, 5, 10, 23
55, 1244, 15.401125, 2, 979, 4, 10, 20
60, 1, 25.000000, 25, 25, 25, 25, 25
