time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 2547, 7.351786, 1, 798, 2, 5, 9
5, 2513, 7.440111, 1, 675, 2, 5, 10
10, 2711, 6.853560, 1, 958, 2, 4, 9
15, 2382, 7.851385, 1, 573, 2, 5, 11
20, 1311, 14.712433, 1, 658, 3, 8, 17
25, 1432, 12.917598, 1, 125, 3, 9, 19
30, 1249, 16.043235, 1, 1060, 4, 10, 20
35, 1413, 13.627742, 1, 116, 3, 9, 20
40, 1364, 13.859238, 1, 317, 3, 9, 19
45, 1408, 13.907670, 1, 758, 3, 11, 20
50, 1472, 13.069973, 1, 119, 3, 10, 19
55, 2077, 8.689456, 1, 364, 2, 6, 11
