time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1670, 11.064671, 1, 985, 3, 7, 14
5, 1195, 16.743933, 1, 1074, 4, 11, 22
10, 951, 20.458465, 2, 209, 7, 16, 28
15, 1103, 17.488667, 1, 211, 5, 13, 24
20, 2094, 9.083572, 1, 162, 2, 5, 12
25, 1932, 9.733954, 1, 143, 3, 7, 13
30, 2096, 8.238073, 1, 562, 2, 6, 11
35, 2986, 6.798058, 0, 1556, 2, 4, 8
40, 2519, 7.402144, 1, 784, 2, 4, 9
45, 2769, 6.719393, 1, 1001, 2, 4, 9
50, 3073, 5.989912, 0, 976, 1, 4, 8
55, 2729, 6.822646, 1, 56, 2, 5, 10
60, 1, 1.000000, 1, 1, 1, 1, 1
