time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 3475, 5.078273, 0, 1008, 1, 3, 6
5, 3979, 4.691128, 0, 1001, 1, 2, 5
10, 3245, 5.673652, 0, 1019, 1, 2, 5
15, 4322, 4.123323, 0, 1003, 1, 2, 5
20, 4694, 3.764593, 0, 59, 1, 2, 5
25, 4062, 4.388725, 0, 999, 1, 2, 5
30, 3871, 4.706019, 0, 433, 1, 3, 6
35, 4146, 4.339846, 0, 1008, 1, 2, 5
40, 4214, 4.250593, 0, 1005, 1, 2, 5
45, 3929, 4.604734, 0, 1002, 1, 2, 5
50, 2576, 7.242236, 0, 368, 2, 4, 9
55, 2938, 6.298502, 1, 1006, 2, 3, 7
60, 2, 7.000000, 6, 8, 6, 7, 8
