time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 1119, 18.249330, 2, 1010, 4, 12, 22
5, 1363, 14.146735, 1, 111, 4, 10, 20
10, 2008, 9.440239, 1, 548, 3, 6, 12
15, 1619, 11.831377, 1, 450, 3, 8, 15
20, 1815, 10.478788, 1, 94, 3, 7, 15
25, 2011, 9.442069, 1, 999, 2, 6, 12
30, 1202, 16.086522, 1, 568, 4, 10, 20
35, 1273, 15.150825, 1, 118, 4, 12, 21
40, 1348, 14.277448, 1, 138, 4, 11, 20
45, 1196, 16.241639, 1, 148, 4, 12, 23
50, 1218, 15.422824, 2, 207, 4, 11, 20
55, 1261, 15.812847, 1, 1014, 4, 11, 20
60, 2, 13.000000, 7, 19, 7, 13, 19
