time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 3364, 5.440844, 0, 145, 2, 3, 7
5, 3664, 4.945415, 0, 650, 1, 2, 6
10, 3912, 4.612219, 0, 609, 1, 2, 6
15, 4510, 3.932151, 0, 43, 1, 2, 6
20, 4372, 4.071134, 0, 59, 1, 2, 6
25, 4078, 4.389407, 0, 116, 1, 2, 6
30, 3251, 5.574592, 1, 154, 2, 3, 7
35, 3543, 5.171888, 1, 129, 2, 3, 7
40, 3984, 4.512801, 0, 208, 1, 2, 6
45, 4118, 4.350898, 0, 86, 1, 2, 6
50, 4086, 4.392805, 0, 65, 1, 2, 6
55, 3346, 5.465033, 0, 698, 1, 3, 6
60, 7, 3.142857, 2, 7, 2, 2, 4
